van_ban,loai_heading,tieu_de,noi_dung
NghiDinh157-2025.pdf,nghi_dinh - Điều 2 Nghị,Điều 2 Nghị,"định này đã chuyển sang ngạch công nhân, viên chức quốc phòng, công nhân
công an, cơ yếu hoặc chuyển ngành sang làm việc trong biên chế tại các cơ quan
nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội, hưởng lương từ ngân sách
nhà nước hoặc chuyển ngành sang doanh nghiệp thuộc đối tượng thực hiện chế
độ tiền lương do Nhà nước quy định rồi mới nghỉ hưu thì cách tính lương hưu
thực hiện như sau:
a) Trường hợp người lao động chuyển ngành sang các ngành nghề không
được hưởng phụ cấp thâm niên nghề và trong tiền lương làm căn cứ đóng bảo
hiểm xã hội bắt buộc để tính lương hưu không có phụ cấp thâm niên nghề thì
được lấy mức bình quân tiền lương làm căn cứ đóng bảo hiểm xã hội tại thời
điểm nghỉ hưu, cộng thêm khoản phụ cấp thâm niên nghề (nếu đã được hưởng)
tính theo thời gian phục vụ tại ngũ của mức lương sĩ quan, quân nhân chuyên
nghiệp quân đội nhân dân và sĩ quan, hạ sĩ quan công an nhân dân hoặc phụ cấp
thâm niên nghề tính theo thời gian làm việc trong tổ chức cơ yếu tại thời điểm
liền kề trước khi chuyển ngành, được chuyển đổi theo chế độ tiền lương quy
định tại thời điểm nghỉ hưu để làm cơ sở tính lương hưu;
b) Trường hợp người lao động chuyển ngành sang các ngành nghề được
hưởng phụ cấp thâm niên nghề và trong tiền lương làm căn cứ đóng bảo hiểm xã
hội bắt buộc để tính lương hưu đã có phụ cấp thâm niên nghề thì mức bình quân
tiền lương làm căn cứ đóng bảo hiểm xã hội để tính lương hưu thực hiện theo
quy định tại khoản 1 Điều này;
c) Trường hợp người lao động đã chuyển ngành sang cơ quan, đơn vị, tổ
chức hưởng lương từ ngân sách nhà nước rồi nghỉ hưu mà khi nghỉ hưu có mức
lương hưu tính theo điểm a, điểm b khoản này thấp hơn mức lương hưu tính
theo mức lương bình quân tại thời điểm chuyển ngành thì được lấy mức bình
quân tiền lương tháng tại thời điểm chuyển ngành và được chuyển đổi theo chế
độ tiền lương quy định tại thời điểm nghỉ hưu để làm cơ sở tính lương hưu;
d) Trường hợp trong quá trình đóng bảo hiểm xã hội theo chế độ tiền
lương do Nhà nước quy định, người lao động chuyển sang làm công việc khác
thuộc đối tượng thực hiện chế độ tiền lương do Nhà nước quy định mà có
khoảng thời gian đóng bảo hiểm xã hội với tiền lương làm căn cứ đóng bảo hiểm
16
xã hội cao hơn tiền lương làm căn cứ đóng bảo hiểm xã hội của những năm cuối
trước khi nghỉ hưu thì lấy tiền lương làm căn cứ đóng bảo hiểm xã hội cao hơn
tương ứng với số năm quy định tại khoản 1"
NghiDinh157-2025.pdf,nghi_dinh - Điều 72 Luật Bảo hiểm xã hội để,Điều 72 Luật Bảo hiểm xã hội để,"tính mức bình quân tiền lương làm căn cứ đóng bảo hiểm xã hội.
5. Quân nhân, công an nhân dân, cơ yếu phục viên, xuất ngũ, thôi việc
trước ngày 15 tháng 12 năm 1993 sau đó chuyển sang làm việc có tham gia bảo
hiểm xã hội bắt buộc tại các cơ quan, đơn vị, doanh nghiệp được cộng nối thời
gian công tác trong quân đội, công an, cơ yếu trước đó với thời gian công tác có
đóng bảo hiểm xã hội sau này để tính hưởng bảo hiểm xã hội, cụ thể như sau:
a) Trường hợp người lao động làm việc tại cơ quan, đơn vị, doanh nghiệp
thuộc đối tượng thực hiện chế độ tiền lương do Nhà nước quy định, rồi mới nghỉ
hưu thì mức tính bình quân tiền lương làm căn cứ đóng bảo hiểm xã hội bắt
buộc như sau:
Mức bình quân tiền lương làm căn cứ đóng bảo hiểm xã hội bắt buộc để
tính lương hưu, trợ cấp bảo hiểm xã hội một lần được thực hiện theo quy định
tại điểm a khoản 1"
NghiDinh157-2025.pdf,nghi_dinh - Điều 72 Luật Bảo hiểm xã hội; trường hợp có thời gian gián,Điều 72 Luật Bảo hiểm xã hội; trường hợp có thời gian gián,"đoạn mà thời gian đóng bảo hiểm xã hội sau cùng không đủ số tháng theo quy
định thì lấy thêm số tháng của thời gian liền kề gần nhất trước đó cho đủ số
tháng để tính bình quân tiền lương tháng; trường hợp chưa đủ số năm quy định
thì tính bình quân tiền lương tháng của các tháng đã đóng bảo hiểm xã hội;
trường hợp chỉ chứng minh được cấp bậc quân hàm hoặc mức lương cuối cùng
trước khi phục viên, xuất ngũ, thôi việc thì áp dụng thời gian giữ cấp bậc quân
hàm theо quy định của Luật Sĩ quan Quân đội nhân dân Việt Nam, Luật Công
an nhân dân hoặc thời gian giữ bậc lương theo quy định của Nhà nước để xác
định diễn biến tiền lương của những năm cuối làm căn cứ tính lương hưu, trợ
cấp một lần;
b) Trường hợp người lao động làm việc tại cơ quan, đơn vị, doanh nghiệp
vừa thuộc đối tượng thực hiện chế độ tiền lương do Nhà nước quy định vừa theo
chế độ tiền lương do người sử dụng lao động quyết định rồi mới nghỉ hưu thì
cách tính mức bình quân tiền lương làm căn cứ đóng bảo hiểm xã hội bắt buộc
chung của các thời gian theo quy định tại khoản 3 Điều này."
NghiDinh157-2025.pdf,nghi_dinh - Điều 17. Chế độ hưu trí đối với người lao động vừa có thời gian đóng,Điều 17. Chế độ hưu trí đối với người lao động vừa có thời gian đóng,"bảo hiểm xã hội tự nguyện vừa có thời gian đóng bảo hiểm xã hội bắt buộc
1. Người lao động quy định tại khoản 1, khoản 2 và khoản 3"
NghiDinh157-2025.pdf,nghi_dinh - Điều 2 Nghị,Điều 2 Nghị,"định này vừa có thời gian đóng bảo hiểm xã hội tự nguyện vừa có thời gian đóng
bảo hiểm xã hội bắt buộc thì thời gian tính hưởng chế độ hưu trí là tổng thời
gian đã đóng bảo hiểm xã hội tự nguyện và bảo hiểm xã hội bắt buộc.
2. Mức lương hưu hằng tháng được tính bằng tỷ lệ phần trăm hưởng
lương hưu hằng tháng nhân với mức bình quân thu nhập và tiền lương làm căn
cứ đóng bảo hiểm xã hội quy định tại khoản 3 Điều này.
3. Mức bình quân thu nhập và tiền lương làm căn cứ đóng bảo hiểm xã
17
hội bắt buộc để tính lương hưu và chế độ trợ cấp một lần được tính theo công
thức sau:
Mức bình Tổng các mức thu Mức bình quân tiền
Tổng số tháng
quân thu nhập tháng đóng lương làm căn cứ
+ x đóng bảo hiểm
nhập và bảo hiểm xã hội tự đóng bảo hiểm xã
xã hội bắt buộc
tiền lương nguyện hội bắt buộc
làm căn cứ =
đóng bảo
Tổng số tháng
Tổng số tháng đóng bảo hiểm xã hội bắt
hiểm xã
đóng bảo hiểm xã +
buộc
hội bắt
hội tự nguyện
buộc
Trong đó:
a) Mức thu nhập tháng đóng bảo hiểm xã hội tự nguyện là mức thu nhập
tháng đã đóng bảo hiểm xã hội tự nguyện được điều chỉnh theo quy định tại
khoản 2"
NghiDinh157-2025.pdf,nghi_dinh - Điều 104 Luật Bảo hiểm xã hội;,Điều 104 Luật Bảo hiểm xã hội;,"b) Mức bình quân tiền lương làm căn cứ đóng bảo hiểm xã hội bắt buộc
được tính theo quy định tại"
NghiDinh157-2025.pdf,nghi_dinh - Điều 72 Luật Bảo hiểm xã hội và Điều 16 Nghị định,Điều 72 Luật Bảo hiểm xã hội và Điều 16 Nghị định,"này.
Mục 3. CHẾ ĐỘ TỬ TUẤT"
NghiDinh157-2025.pdf,nghi_dinh - Điều 18. Chế độ tử tuất đối với người vừa có thời gian đóng bảo,Điều 18. Chế độ tử tuất đối với người vừa có thời gian đóng bảo,"hiểm xã hội tự nguyện vừa có thời gian đóng bảo hiểm xã hội bắt buộc
1. Người lao động vừa có thời gian đóng bảo hiểm xã hội tự nguyện vừa
có thời gian đóng bảo hiểm xã hội bắt buộc thì thời gian tính hưởng chế độ tử
tuất là tổng thời gian đã đóng bảo hiểm xã hội tự nguyện và bảo hiểm xã hội bắt
buộc.
2. Thân nhân, tổ chức, cá nhân lo mai táng đối với đối tượng quy định tại
khoản 1, khoản 2 và khoản 3"
NghiDinh157-2025.pdf,nghi_dinh - Điều 2 Nghị định này từ trần được nhận một lần,Điều 2 Nghị định này từ trần được nhận một lần,trợ cấp mai táng theo quy định tại khoản 2
NghiDinh157-2025.pdf,nghi_dinh - Điều 85 Luật Bảo hiểm xã hội nếu,Điều 85 Luật Bảo hiểm xã hội nếu,"thuộc một trong các trường hợp sau:
a) Người lao động có thời gian đóng bảo hiểm xã hội bắt buộc từ đủ 12
tháng trở lên;
b) Người lao động có tổng thời gian đã đóng bảo hiểm xã hội bắt buộc
với bảo hiểm xã hội tự nguyện từ đủ 60 tháng trở lên;
c) Người lao động chết do tai nạn lao động, bệnh nghề nghiệp hoặc chết
trong thời gian điều trị do tai nạn lao động, bệnh nghề nghiệp theo quy định của
pháp luật về an toàn, vệ sinh lao động;
d) Người đang hưởng hoặc đang tạm dừng hưởng trợ cấp tai nạn lao
động, bệnh nghề nghiệp hằng tháng.
3. Người lao động quy định tại điểm a, b và d khoản 2 Điều này nếu bị
18
Tòa án tuyên bố là đã chết thì thân nhân được hưởng trợ cấp mai táng một lần
theo quy định tại khoản 2"
NghiDinh157-2025.pdf,nghi_dinh - Điều 85 Luật Bảo hiểm xã hội tại thời điểm Tòa án,Điều 85 Luật Bảo hiểm xã hội tại thời điểm Tòa án,"tuyên bố là đã chết.
4. Người lao động chết thuộc một trong các trường hợp dưới đây nếu
thân nhân đủ điều kiện theo quy định tại khoản 2"
NghiDinh157-2025.pdf,"nghi_dinh - Điều 86 Luật Bảo hiểm xã hội,","Điều 86 Luật Bảo hiểm xã hội,","được hưởng trợ cấp tuất hằng tháng, mức trợ cấp tuất hằng tháng được thực hiện
theo quy định tại"
NghiDinh157-2025.pdf,nghi_dinh - Điều 87 Luật Bảo hiểm xã hội:,Điều 87 Luật Bảo hiểm xã hội:,"a) Đã đóng bảo hiểm xã hội bắt buộc từ đủ 15 năm trở lên
Trường hợp người lao động còn thiếu tối đa không quá 06 tháng để đủ
15 năm đóng bảo hiểm xã hội bắt buộc mà thân nhân có nguyện vọng hưởng trợ
cấp tuất hằng tháng thì được đóng tiếp một lần cho số tháng còn thiếu vào quỹ
hưu trí và tử tuất với mức đóng hằng tháng bằng 22% mức tiền lương làm căn
cứ đóng bảo hiểm xã hội bắt buộc của người lao động trước khi chết;
b) Chết do tai nạn lao động, bệnh nghề nghiệp hoặc chết trong thời gian
điều trị do tai nạn lao động, bệnh nghề nghiệp theo quy định của pháp luật về an
toàn, vệ sinh lao động;
c) Đang hưởng hoặc đang tạm dừng hưởng trợ cấp tai nạn lao động, bệnh
nghề nghiệp hằng tháng với mức suy giảm khả năng lao động từ 61% trở lên.
5. Thân nhân của người lao động được hưởng trợ cấp tuất một lần thuộc
một trong các trường hợp sau:
a) Người lao động chết không thuộc một trong các trường hợp quy định
tại khoản 4 Điều này;
b) Người lao động chết thuộc một trong các trường hợp quy định tại
khoản 4 Điều này nhưng không có hoặc không còn thân nhân đủ điều kiện
hưởng trợ cấp tuất hằng tháng theo quy định tại khoản 2"
NghiDinh157-2025.pdf,nghi_dinh - Điều 86 Luật Bảo hiểm,Điều 86 Luật Bảo hiểm,"xã hội;
c) Thân nhân thuộc diện hưởng trợ cấp tuất hằng tháng theo quy định tại
khoản 2"
NghiDinh157-2025.pdf,nghi_dinh - Điều 86 Luật Bảo hiểm xã hội mà có nguyện vọng hưởng trợ cấp tuất,Điều 86 Luật Bảo hiểm xã hội mà có nguyện vọng hưởng trợ cấp tuất,"một lần.
6. Mức trợ cấp tuất một lần
a) Người lao động đang tham gia bảo hiểm xã hội bắt buộc mà chết thì
thân nhân được nhận trợ cấp tuất một lần tính theo quy định tại khoản 1"
NghiDinh157-2025.pdf,nghi_dinh - Điều 89,Điều 89,"Luật Bảo hiểm xã hội và được tính trên cơ sở mức bình quân thu nhập và tiền
lương làm căn cứ đóng bảo hiểm xã hội theo quy định tại"
NghiDinh157-2025.pdf,"nghi_dinh - Điều 16, khoản 3 Điều","Điều 16, khoản 3 Điều","17 Nghị định này;
b) Người lao động đang hưởng hoặc đang tạm dừng hưởng trợ cấp tai
nạn lao động, bệnh nghề nghiệp hằng tháng mà đang tham gia đóng bảo hiểm xã
hội khi chết thì trợ cấp tuất một lần được giải quyết đối với trường hợp người
đang tham gia đóng bảo hiểm xã hội chết.
19
7. Giải quyết trợ cấp tuất hằng tháng đối với thân nhân là thành viên
khác và trợ cấp tuất một lần được thực hiện như sau:
a) Thân nhân là thành viên khác trong gia đình quy định tại điểm đ
khoản 2"
NghiDinh157-2025.pdf,nghi_dinh - Điều 86 Luật Bảo hiểm xã hội mà chưa đủ 18 tuổi được hưởng trợ cấp,Điều 86 Luật Bảo hiểm xã hội mà chưa đủ 18 tuổi được hưởng trợ cấp,"tuất hằng tháng cho đến khi đủ 18 tuổi, không cần điều kiện bị suy giảm khả
năng lao động từ 81% trở lên;
b) Người lao động chết mà không có thân nhân theo quy định tại khoản 7"
NghiDinh157-2025.pdf,nghi_dinh - Điều 3 Luật Bảo hiểm xã hội thì trợ cấp tuất một lần được thực hiện theo quy,Điều 3 Luật Bảo hiểm xã hội thì trợ cấp tuất một lần được thực hiện theo quy,"định của pháp luật về thừa kế;
c) Người lao động chết, thuộc trường hợp hưởng trợ cấp tuất một lần,
nếu có nhiều thân nhân thì các thân nhân phải có biên bản thống nhất cử người
đại diện nhận trợ cấp.
Chương V
ĐIỀU KHOẢN THI HÀNH"
NghiDinh157-2025.pdf,nghi_dinh - Điều 19. Điều khoản chuyển tiếp,Điều 19. Điều khoản chuyển tiếp,"1. Người lao động được hưởng chế độ hưu trí hằng tháng, hoặc phục
viên, xuất ngũ, thôi việc, hoặc chết từ ngày 01 tháng 7 năm 2025 trở đi mà trước
ngày 01 tháng 01 năm 2007 có tham gia đóng bảo hiểm xã hội bao gồm cả phụ
cấp khu vực, hoặc làm việc ở nơi có phụ cấp khu vực mà thời gian đó được coi
là thời gian đã đóng bảo hiểm xã hội, hoặc có thời gian công tác tại các chiến
trường B, C từ ngày 30 tháng 4 năm 1975 trở về trước; chiến trường K từ ngày
31 tháng 8 năm 1989 trở về trước và Nhà giàn DK1 từ ngày 10 tháng 6 năm
1989 trở đi thì khi giải quyết chế độ hưu trí, phục viên, xuất ngũ, thôi việc hoặc
tử tuất được áp dụng mức phụ cấp khu vực hệ số 0,7 (đối với chiến trường B, C,
K) và mức phụ cấp khu vực hệ số 1,0 (đối với Nhà giàn DK1) để tính trợ cấp
khu vực một lần
a) Mức trợ cấp một lần được tính theo công thức sau:
M = (H x T x 15%) x L
i j min
Trong đó:
M: Mức trợ cấp một lần đối với thời gian đóng bảo hiểm xã hội có bao
gồm phụ cấp khu vực;
H: Hệ số phụ cấp khu vực i nơi người lao động đóng bảo hiểm xã hội
i
đối với thời gian công tác trước ngày 01 tháng 01 năm 1995 và từ ngày 01 tháng
01 năm 1995 đến ngày 31 tháng 12 năm 2006 thì tính theo hệ số phụ cấp khu
vực quy định tại Thông tư liên tịch số 11/2005/TTLT-BNV-BLĐTBXH-BTC-
UBDT ngày 05 tháng 01 năm 2005 của Bộ Nội vụ, Bộ Lao động - Thương binh
và Xã hội, Bộ Tài chính và Ủy ban Dân tộc.
T: Số tháng đóng bảo hiểm xã hội vào quỹ bảo hiểm xã hội có bao gồm
j
phụ cấp khu vực hệ số H; hoặc số tháng được coi là đóng bảo hiểm xã hội có
i
20
bao gồm phụ cấp khu vực (áp dụng đối với chiến trường B, C, K và DK1).
15%: Tỷ lệ đóng bảo hiểm xã hội vào quỹ hưu trí và tử tuất theo tiền
lương làm căn cứ đóng bảo hiểm xã hội;
L : Mức tham chiếu tại tháng người lao động bắt đầu hưởng lương hưu
min
hoặc bảo hiểm xã hội một lần hoặc tháng người lao động chết.
b) Cách tính mức trợ cấp khu vực một lần đối với người lao động có thời
gian là đối tượng quy định tại điểm đ khoản 1"
